,remito,formula,edad,especificada,resistencia_7,resistencia_28
8400,57360,18,28,25,16.169777177243517,23.72725579455846
8401,57364,36,28,35,30.399045896498418,45.91067446146587
8402,57371,12,28,25,19.67664594168381,30.226113424112523
8403,57376,28,28,35,28.538069714525136,43.22299860231926
8404,57394,11,28,25,16.686445655928733,24.891688658285403
8405,57403,12,28,25,15.44481564077006,23.39990656732383
8406,57410,35,28,35,21.005951486616713,34.123535014376095
8407,57411,40,28,40,28.675215584822762,45.27504812473024
8408,57415,14,28,25,25.988400830118778,37.55096199861811
8409,57429,24,28,30,20.754139486418058,32.58092916135124
8410,57433,20,28,30,20.576806484277352,32.76847987712845
8411,57442,28,28,35,27.79538045322079,41.29623707740815
8412,57448,41,28,40,29.224619757523698,44.61512172752076
8413,57453,45,28,40,28.24277403029323,45.88734838923205
8414,57463,11,28,25,17.514757688372523,27.38645255617275
8415,57465,45,28,40,26.599352125018914,43.63843788747428
8416,57466,12,28,25,19.201528625366823,30.486534462962823
8417,57467,20,28,30,21.96226182077754,31.982657858878603
8418,57469,14,28,25,15.589157793689852,23.567042854198757
8419,57471,34,28,35,28.74661299613285,42.57709015610353
8420,57474,23,28,30,23.2699426226199,37.86814773784122
8421,57475,14,28,25,22.679855377024886,35.36914531770348
8422,57477,35,28,35,25.17508672177539,40.031756785178764
8423,57478,43,28,40,28.819395385886914,42.08594307189169
8424,57482,3,28,21,15.745490368186768,25.954121599056947
8425,57486,32,28,35,22.34183062309976,36.16018026091883
8426,57499,38,28,40,30.60176889353369,46.556085474457824
8427,57505,38,28,40,30.334458469772724,49.323371698119296
8428,57508,3,28,21,20.586677962058264,31.87931026671899
8429,57509,31,28,35,27.66676117249936,43.45427386789349
8430,57524,27,28,30,20.04779885393231,31.814583877591538
8431,57525,2,28,21,16.747653519378005,24.759083621224878
8432,57528,23,28,30,27.693279311983687,40.95566341024127
8433,57544,2,28,21,13.684357661123194,20.598788703550337
8434,57548,1,28,21,17.96013504661265,29.476545412224652
8435,57550,31,28,35,24.07057579561923,38.07346180735921
8436,57552,10,28,25,20.42292725478335,32.109930535360746
8437,57557,44,28,40,23.876686437171255,38.15775649580795
8438,57559,10,28,25,18.004644561082564,27.164952908788166
8439,57566,2,28,21,21.736159622180015,34.59017620143811
8440,57571,28,28,35,32.41819451895761,48.58870918193179
8441,57576,29,28,35,27.076731120215452,39.197833847361025
8442,57589,26,28,30,19.47580652911492,31.080522216237803
8443,57597,3,28,21,11.893379972053953,18.881958646755955
8444,57603,19,28,30,24.047931230394358,39.39445277037199
8445,57609,14,28,25,19.29572100749438,29.918442620383683
8446,57611,30,28,35,26.572653482543636,43.97561369115448
8447,57613,32,28,35,23.642057974972577,36.239004617937915
8448,57628,34,28,35,29.903535599502597,43.236118708552816
8449,57646,35,28,35,28.84617009618416,42.4505695964657
8450,57651,37,28,40,29.433881099606822,42.47282505463174
8451,57659,29,28,35,27.191148336970677,44.73673695425944
8452,57665,44,28,40,28.71085561876618,42.64771885678164
8453,57666,31,28,35,24.180645014423877,38.39299526733855
8454,57667,3,28,21,17.667915379324786,28.374727897655124
8455,57678,30,28,35,26.295469451876592,39.488821381289554
8456,57680,44,28,40,29.14747833602877,45.69772140928592
8457,57682,40,28,40,30.848990919281643,44.09780924786509
8458,57684,26,28,30,17.903558156974565,28.464878214924173
8459,57688,41,28,40,31.323176694038104,52.102257363999165
8460,57693,27,28,30,24.895720455411926,36.963529078490744
8461,57694,24,28,30,17.794829879638133,26.486148212983696
8462,57710,35,28,35,23.48734767105049,35.18053727472406
8463,57711,42,28,40,27.94925059429489,45.55280424052427
8464,57718,23,28,30,22.671722536184262,32.839100513523924
8465,57721,13,28,25,17.213208140436993,25.51032432854885
8466,57723,29,28,35,27.617425559845564,40.06155247195136
8467,57725,38,28,40,27.7183239052481,44.92323163972001
8468,57726,13,28,25,17.428456601699672,27.959278039421893
8469,57732,13,28,25,16.794103542024647,25.019901419798334
8470,57734,28,28,35,25.1802325962768,39.45447859763136
8471,57742,2,28,21,13.894999317534241,23.06772350032305
8472,57747,39,28,40,29.35778469465405,43.96113396649728
8473,57756,23,28,30,20.5060678727674,33.51135022411629
8474,57761,43,28,40,29.52817254703027,45.21082913884308
8475,57762,37,28,40,30.23224944366458,47.32489702220856
8476,57766,28,28,35,22.084359818556525,34.861041338341025
8477,57778,14,28,25,18.11644609645071,28.549908728878098
8478,57780,11,28,25,18.637980171189383,27.128325284731222
8479,57783,32,28,35,23.793770853344387,35.46063540549033
8480,57828,15,28,25,19.987239409382273,29.651800248669925
8481,57830,5,28,21,15.503001331750625,24.317856740198337
8482,57834,11,28,25,16.929095130052477,27.264940668168837
8483,57836,12,28,25,19.56264497889141,28.82754765016475
8484,57838,14,28,25,16.88626453151441,28.097222048316247
8485,57846,32,28,35,22.996245619043307,36.07454890357989
8486,57863,20,28,30,22.84127076624824,33.945413471283594
8487,57867,7,28,21,18.046384302504276,29.169064433608863
8488,57868,2,28,21,14.946665520096674,23.200938484804286
8489,57871,39,28,40,24.614847891414485,39.765471029441535
8490,57878,32,28,35,23.326531522661178,37.60394572872544
8491,57890,29,28,35,24.409586891095874,39.66943415837488
8492,57892,27,28,30,25.044069050837034,36.73386103797796
8493,57894,11,28,25,17.0059523675228,27.585402990466335
8494,57897,38,28,40,25.693742954257573,42.50596387834076
8495,57900,26,28,30,18.457411790792964,27.94370174783443
8496,57903,14,28,25,18.555801382966994,27.574896610575426
8497,57907,14,28,25,19.615938727215255,28.70836206017113
8498,57917,20,28,30,22.0218202652416,36.359900016436136
8499,57918,26,28,30,23.116288062674123,33.46785973571376
8500,57923,40,28,40,30.439275182230702,48.30606774452825
8501,57930,40,28,40,30.17477314299502,43.31892383708349
8502,57931,44,28,40,28.360552297862295,43.584773410422656
8503,57938,3,28,21,14.799882870991786,23.669268372068515
8504,57943,35,28,35,24.30598363016888,39.50294181584931
8505,57947,13,28,25,15.770527470832876,23.597361101506397
8506,57952,18,28,25,16.824491790849674,26.30253992167448
8507,57964,38,28,40,32.7224337171013,50.74724827375671
8508,57973,40,28,40,27.19819697009071,40.3611690045699
8509,57977,39,28,40,28.301622800688683,41.89458652328586
8510,57981,10,28,25,15.48383703786928,25.683542798078367
8511,57990,39,28,40,31.406581973114807,45.941235707017135
8512,57993,2,28,21,16.97781343503721,25.298655931894764
8513,57995,38,28,40,28.250170067121218,44.077714107708786
8514,57997,2,28,21,17.15042312034477,24.84381443291458
8515,58004,12,28,25,21.941786319578338,34.91205909190688
8516,58010,23,28,30,23.109775491735245,35.25583991826683
8517,58013,2,28,21,13.720315533145405,21.790434080626007
8518,58026,40,28,40,27.336748963712193,42.71733260302078
8519,58032,27,28,30,20.691797893389328,34.04701693815247
8520,58036,30,28,35,29.465328596657645,43.23898737633505
8521,58044,18,28,25,18.63287896838474,29.41098990565781
8522,58061,14,28,25,18.361293788119557,27.109727196035543
8523,58065,24,28,30,20.691400207502706,31.087957969017175
8524,58075,41,28,40,27.978899977709467,43.73211341429338
8525,58082,5,28,21,15.657122044394274,22.914292482976524
8526,58086,18,28,25,20.46874443803239,29.389905496819825
8527,58093,18,28,25,17.508794214972003,28.04025637199823
8528,58113,5,28,21,14.629432259404226,24.126043236312494
8529,58116,28,28,35,25.59272958310278,38.26751718733056
8530,58122,31,28,35,26.555645958355413,44.14008349329299
8531,58125,2,28,21,18.23819498814306,26.056172878544448
8532,58133,41,28,40,25.589379197417976,40.322321769541915
8533,58142,23,28,30,23.039483807103725,35.19559594732951
8534,58148,31,28,35,32.72392239191635,46.76736692654417
8535,58156,12,28,25,20.129135942585172,30.85640504480261
8536,58162,40,28,40,34.43858745722903,49.91333028801043
8537,58169,40,28,40,25.68441500946652,40.65920338092413
8538,58172,42,28,40,28.993316598389505,46.35459485637916
8539,58182,32,28,35,27.30778403874195,43.215002074790824
8540,58184,14,28,25,20.317418202465202,31.11558911408488
8541,58205,38,28,40,32.29254221059791,48.96009145700112
8542,58206,28,28,35,25.566150608370616,37.516841509503486
8543,58213,11,28,25,19.643076341211366,28.63040851380377
8544,58223,18,28,25,21.574470282736474,32.72049287709671
8545,58226,23,28,30,23.136767811785116,36.914163647557324
8546,58228,39,28,40,33.11255876385404,47.5815228217671
8547,58230,36,28,35,29.55915263342997,43.44612220630156
8548,58235,13,28,25,17.21893499261,26.681410951701622
8549,58238,42,28,40,28.093130867669437,45.351778181953584
8550,58254,18,28,25,20.946259381335086,32.60296491694153
8551,58255,30,28,35,26.374603625088156,40.505690511407444
8552,58267,39,28,40,26.4674659329917,39.214899533286726
8553,58270,6,28,21,17.03329223562407,26.064827643333896
8554,58275,23,28,30,23.530019391066446,33.933013452329746
8555,58282,28,28,35,26.1168871619283,38.755415371269216
8556,58285,24,28,30,22.763005094413618,32.8935922518173
8557,58286,8,28,21,14.661890425711594,24.39547013893275
8558,58292,28,28,35,23.958312885934024,38.901360061569406
8559,58294,13,28,25,21.68357612495869,32.36496070543066
8560,58295,12,28,25,21.10213112281273,33.932953542483126
8561,58301,18,28,25,18.545242577255838,26.9867043997074
8562,58310,29,28,35,24.62084537422752,36.83811094251725
8563,58324,12,28,25,18.426436454478097,27.31563613982953
8564,58329,7,28,21,16.365765631877846,25.794670249089968
8565,58330,25,28,30,21.76134443534193,33.66208649268848
8566,58331,11,28,25,20.982174275128394,33.42984871592137
8567,58336,26,28,30,20.944105448801476,33.011870117692695
8568,58343,28,28,35,25.37335305382676,38.62618607898625
8569,58344,6,28,21,16.371944981513884,26.171201429777774
8570,58347,27,28,30,20.690229685443324,33.64653084215218
8571,58359,24,28,30,20.76661851774211,32.37321520800737
8572,58361,39,28,40,28.34389482096643,47.09480677235151
8573,58364,26,28,30,23.116360618872033,34.635907411761615
8574,58375,35,28,35,25.779532905279613,41.023195959447506
8575,58382,32,28,35,22.04109302136136,35.18845289858813
8576,58385,36,28,35,28.018728605665792,41.69900538173659
8577,58398,19,28,30,23.184677618010557,36.596929980027404
8578,58399,15,28,25,19.020251705443115,30.366515114582143
8579,58400,12,28,25,13.957372284325112,21.25321807905605
8580,58401,25,28,30,23.98670899982927,35.35474212770894
8581,58423,40,28,40,28.68965368943676,43.0956683783512
8582,58425,23,28,30,24.251628440873535,38.507586359996644
8583,58429,2,28,21,13.704655775459209,22.249504860516293
8584,58431,43,28,40,27.93748430587665,43.10387627085293
8585,58454,41,28,40,26.956221428823394,44.74493230137243
8586,58456,14,28,25,19.330034262760133,29.94241230619969
8587,58465,23,28,30,19.43234217352025,29.50358556115583
8588,58467,4,28,21,21.009446609152402,31.223654356697143
8589,58470,40,28,40,28.88871674344067,43.99636930894922
8590,58476,11,28,25,21.347132973025097,33.115147915913994
8591,58479,23,28,30,21.016510713848238,33.2038194026787
8592,58485,1,28,21,17.048289136733008,26.543324857132667
8593,58486,31,28,35,25.529126886482057,41.43752076573677
8594,58489,14,28,25,17.002702637307106,26.07884741195207
8595,58501,5,28,21,17.760514415597797,25.738179469733975
8596,58502,25,28,30,24.197092411564302,39.60950536677988
8597,58503,37,28,40,26.79237211314395,42.9656430263817
8598,58513,40,28,40,27.256340874153498,45.22057271587512
8599,58517,4,28,21,15.703289788211823,23.277519689948093
8600,58520,8,28,21,14.55781657178395,22.268252691342127
8601,58557,40,28,40,26.587277355544067,43.859180817792115
8602,58572,35,28,35,27.810142020890645,42.7853911156769
8603,58575,31,28,35,19.33106404470369,31.074502213347312
8604,58589,39,28,40,24.832543783760492,41.339591194113886
8605,58590,45,28,40,26.742007885932892,44.43570589170763
8606,58591,43,28,40,24.04985928257141,39.01179402991201
8607,58602,19,28,30,22.106539960165563,34.478616125788825
8608,58608,44,28,40,30.51717920471457,46.71036461447913
8609,58621,19,28,30,21.583725621056377,32.34480216323899
8610,58626,15,28,25,15.969626130481432,26.454609008854916
8611,58631,41,28,40,31.348681059768182,45.302415252754436
8612,58634,5,28,21,14.381745389757443,20.795008921451146
8613,58635,34,28,35,28.100575304292605,40.22226518171602
8614,58642,6,28,21,16.152293829618042,24.26413679539908
8615,58648,40,28,40,29.108141280607747,44.24206217440154
8616,58649,30,28,35,26.435638664089556,40.92583344844895
8617,58656,26,28,30,23.801475105898174,34.259640559530844
8618,58659,13,28,25,20.733689435050202,31.348734609798964
8619,58664,10,28,25,18.580172858234203,26.87412184423889
8620,58666,6,28,21,15.295058153040879,24.602727194570335
8621,58668,35,28,35,27.45681586448252,40.502782659965625
8622,58670,20,28,30,20.506057006595576,31.12140803692884
8623,58676,40,28,40,31.51758381342559,47.19006192201901
8624,58681,24,28,30,22.71825891504012,36.27721044709032
8625,58682,12,28,25,15.845324760364907,23.746580071054915
8626,58714,13,28,25,20.20960600932946,29.655757242479755
8627,58721,12,28,25,18.18877021992949,30.081376956377508
8628,58731,45,28,40,31.492390893007993,45.76582226814402
8629,58737,27,28,30,19.456327069867346,30.336427277721505
8630,58739,44,28,40,26.9252660575689,41.80430196437379
8631,58740,32,28,35,26.677669584968967,42.98297635641155
8632,58744,12,28,25,20.280995442585006,29.88607872277834
8633,58760,20,28,30,19.69506276771694,31.524207865658088
8634,58776,14,28,25,15.718221112445004,24.708090030732933
8635,58791,36,28,35,27.198554747680685,41.659645366328824
8636,58798,23,28,30,20.29671740399532,30.466496859045275
8637,58802,44,28,40,28.791187888007588,46.88441872977277
8638,58808,23,28,30,20.61366317443954,29.566813279146785
8639,58816,3,28,21,15.484929428354516,25.75990577804751
8640,58833,20,28,30,24.42633614281403,36.96150341151128
8641,58841,5,28,21,17.919508765589256,28.21553091310073
8642,58850,24,28,30,20.655161003939938,33.43769070853974
8643,58853,2,28,21,15.89088154654667,23.875397666778095
8644,58866,45,28,40,29.348302208311726,44.63855035592475
8645,58869,39,28,40,29.820270355156378,42.8588437386786
8646,58871,39,28,40,29.62586818182324,45.03183747397608
8647,58872,30,28,35,21.189051177155832,35.27121330368629
8648,58873,14,28,25,16.91113948618197,26.135852740592146
8649,58876,38,28,40,26.63499542725531,38.84294563676347
8650,58885,8,28,21,14.749641867310704,21.780335315825354
8651,58893,4,28,21,16.442815913641493,24.58895935434256
8652,58899,42,28,40,30.45120432730314,44.56210584913874
8653,58900,38,28,40,25.450185943838964,41.83523368383987
8654,58904,12,28,25,17.925577217866486,27.181661343310363
8655,58909,5,28,21,16.452645423552585,24.83060693141434
8656,58910,40,28,40,27.3336449276341,43.439491699329395
8657,58911,23,28,30,17.644973350964797,28.953210373096603
8658,58917,1,28,21,12.003260321162397,19.37718462551682
8659,58920,23,28,30,24.785124867062187,37.693139066375224
8660,58922,40,28,40,26.050344353236667,41.52067706842286
8661,58939,45,28,40,30.444683103083328,48.529859933390554
8662,58942,1,28,21,14.402903831166572,23.199789555733
8663,58951,25,28,30,26.267829420190843,40.145297214849805
8664,58968,39,28,40,29.637270254357496,47.3241826207543
8665,58969,23,28,30,25.338942087336804,38.83279680629536
8666,58974,18,28,25,18.286280670902464,30.382651468879196
8667,58980,40,28,40,26.051440981593167,41.592196156802665
8668,58984,14,28,25,17.97883738577688,27.013212247229326
8669,58986,7,28,21,19.65701019340095,28.85668901837466
8670,58997,26,28,30,19.15368183800113,30.465897738278564
8671,59000,23,28,30,21.14103105660628,33.3749621814452
8672,59008,24,28,30,20.152786536363287,32.154435137448964
8673,59012,28,28,35,28.711748333292878,42.59823004318044
8674,59018,14,28,25,19.54279144827044,30.6509645371279
8675,59019,3,28,21,16.933158636868516,24.865857004023564
8676,59023,29,28,35,25.43212458353266,39.52615043229722
8677,59027,20,28,30,21.199715252450748,32.07998990283047
8678,59028,23,28,30,20.844270599876904,32.57860792867054
8679,59029,13,28,25,20.8321774329285,32.221365697890526
8680,59031,5,28,21,15.628812794079984,22.942366841834804
8681,59032,29,28,35,29.515275102490545,42.54214038905583
8682,59042,37,28,40,24.15250857706162,39.625152660414415
8683,59076,8,28,21,18.726765303326633,29.13885467727653
8684,59082,3,28,21,15.036041513448367,22.007317170165635
8685,59100,24,28,30,23.019444420314237,36.79135124985394
8686,59101,43,28,40,25.03390205834806,40.69196031932768
8687,59103,1,28,21,15.383574799680947,24.100405501376418
8688,59105,2,28,21,15.882452568373699,23.341033174552678
8689,59108,4,28,21,15.202841105527693,23.76668592535777
8690,59111,28,28,35,25.50197688939107,40.619428858079765
8691,59120,35,28,35,23.41404350526169,34.581997883062485
8692,59132,34,28,35,25.181938167685214,40.65140073581502
8693,59143,31,28,35,23.100701421518462,37.841402113600715
8694,59144,45,28,40,27.10625514019334,41.7442016261125
8695,59176,32,28,35,29.54874866248303,43.2171991849173
8696,59178,35,28,35,23.548857953315107,36.64075813877636
8697,59193,34,28,35,28.24769435165359,40.56850622796613
8698,59198,3,28,21,15.943491320272804,23.514262130856086
8699,59202,32,28,35,25.404229511514657,37.33925633192062
8700,59208,24,28,30,21.876052509429314,34.726324528580655
8701,59217,27,28,30,19.223054863255314,30.518811440507303
8702,59218,6,28,21,15.930280333353537,23.14328987961552
8703,59224,43,28,40,26.116253333474262,39.46495372097593
8704,59254,44,28,40,30.525956752272105,44.39193008439106
8705,59264,2,28,21,17.076021036816012,24.845840947162237
8706,59267,39,28,40,30.728348136813096,46.673919996158254
8707,59279,2,28,21,16.02134575031222,26.391285064805285
8708,59285,27,28,30,22.178960087807408,35.978291993054825
8709,59288,40,28,40,28.595051901328308,45.68232521051356
8710,59291,20,28,30,21.489634336479632,33.07116289298314
8711,59292,1,28,21,15.764283572140414,25.6348366257566
8712,59297,31,28,35,25.529406363287904,37.322623717202084
8713,59298,37,28,40,31.32242702537543,50.22819878355377
8714,59304,1,28,21,15.720519293823536,22.95017441331925
8715,59305,18,28,25,15.673324858876814,24.610995764350367
8716,59325,27,28,30,19.818826083604048,32.906162039655136
8717,59335,6,28,21,15.332499891849512,23.22458767609134
8718,59339,27,28,30,24.270385671192862,35.480653081049475
8719,59351,11,28,25,17.469290614628036,28.75486095012534
8720,59352,6,28,21,16.77917675308073,26.849368193742247
8721,59374,14,28,25,20.67493544649253,30.284033561689043
8722,59377,15,28,25,17.73877195692939,25.47605972453857
8723,59380,40,28,40,28.051025646167947,43.295289094186835
8724,59382,15,28,25,16.36518862948783,26.77787255736812
8725,59383,6,28,21,19.113957728056263,27.86459601491873
8726,59387,6,28,21,15.253689889130928,21.936071446056644
8727,59390,23,28,30,22.21617703252892,33.66272302894248
8728,59394,37,28,40,24.16481520846887,40.04270425655058
8729,59409,12,28,25,18.682639819459048,28.769629505304888
8730,59415,40,28,40,26.695893646693474,40.52371213558385
8731,59419,42,28,40,32.91067816767476,47.82804903859303
8732,59423,44,28,40,27.971962585828948,44.55716259927387
8733,59427,1,28,21,16.837985213790635,24.947976325713327
8734,59431,23,28,30,21.396714093965603,34.57774929029397
8735,59435,31,28,35,27.84778876460364,41.33202735727724
8736,59436,40,28,40,27.461675158042222,45.04820521882544
8737,59438,27,28,30,22.52735893704662,34.226374778350646
8738,59440,18,28,25,20.961165565722283,32.32004136475748
8739,59456,2,28,21,17.237611914827376,24.640761869270012
8740,59460,1,28,21,17.137041359032626,25.74910218606062
8741,59466,2,28,21,17.213683379089325,27.60521420196454
8742,59474,43,28,40,28.05651554504913,43.78591775519686
8743,59496,40,28,40,25.695622152567587,41.68375195793473
8744,59497,29,28,35,23.92988129483706,35.87809761163046
8745,59498,6,28,21,15.675957637769656,25.693154096146678
8746,59505,35,28,35,22.009387422214733,36.565459701906875
8747,59509,3,28,21,17.86375990206317,27.49509625851763
8748,59510,23,28,30,23.938109416046405,39.09587059349275
8749,59512,14,28,25,17.34671622284238,28.65374609962815
8750,59519,32,28,35,26.199088905192234,38.76606771594402
8751,59520,30,28,35,24.870130383692672,35.916383412492394
8752,59522,30,28,35,24.3567023075285,39.04646078452034
8753,59523,12,28,25,16.631134117281334,27.315188561411222
8754,59535,39,28,40,28.03704717526575,43.19397244009175
8755,59566,44,28,40,26.014845901604126,43.21822308964437
8756,59569,8,28,21,17.795500286575166,26.045984093146846
8757,59574,37,28,40,29.71108504594474,46.029000051462525
8758,59582,37,28,40,27.901278888395467,41.75437895150503
8759,59585,28,28,35,24.831139972841477,39.51062729846075
8760,59592,11,28,25,17.854720490606223,26.66972500841203
8761,59594,23,28,30,26.563153815088064,39.470689272201106
8762,59604,40,28,40,25.28981489469741,41.12468980103995
8763,59608,24,28,30,21.4483302612235,32.47189426418909
8764,59609,11,28,25,18.68592156791011,27.319678560443673
8765,59612,20,28,30,21.461400366915072,33.53622182165557
8766,59615,14,28,25,18.76415334182541,27.579577835380466
8767,59631,1,28,21,16.776178781592886,24.434226486617224
8768,59639,28,28,35,19.950261779364748,32.68290722055212
8769,59644,14,28,25,17.088144225605006,27.3902106550124
8770,59652,19,28,30,21.391577845984166,33.293239142446104
8771,59653,41,28,40,26.104926849574333,41.97011742364211
8772,59657,24,28,30,24.7620445253376,37.49130128504075
8773,59663,40,28,40,30.235750002037417,44.88673434873479
8774,59667,2,28,21,15.537073505402054,22.32597449579747
8775,59670,30,28,35,22.866616996696308,34.26279875279728
8776,59695,5,28,21,14.943854224346516,22.560592661597035
8777,59700,42,28,40,30.231997422441143,46.516496407241995
8778,59701,2,28,21,17.42793156000392,25.2794530536624
8779,59702,3,28,21,13.948267100911629,20.060084228636846
8780,59703,36,28,35,23.531463434672418,38.091981767639346
8781,59713,31,28,35,22.37842706230414,36.971005283284526
8782,59714,35,28,35,23.55725148388613,34.1691668482666
8783,59715,19,28,30,21.162174296184677,32.65147695188787
8784,59718,31,28,35,28.9345105992646,42.43750600627255
8785,59744,2,28,21,17.53197335926209,26.02083929976737
8786,59760,40,28,40,32.16334102601572,48.42772603961835
8787,59771,19,28,30,21.10087237870797,33.73113978754792
8788,59793,27,28,30,22.952263795526807,34.30319851869634
8789,59798,2,28,21,14.249068915902745,21.738044014827913
8790,59802,2,28,21,18.729915384288383,29.344942127985192
8791,59806,40,28,40,28.193470393879824,45.27359721527994
8792,59825,44,28,40,29.990431433146274,44.42234789059294
8793,59830,27,28,30,18.19627047531282,27.948575703669807
8794,59853,3,28,21,13.354740949375284,19.98773856773006
8795,59881,18,28,25,17.7105407812704,26.33299457558323
8796,59882,3,28,21,14.912564715173218,23.95709327865254
8797,59890,31,28,35,24.816745819330745,37.34093399811364
8798,59908,15,28,25,18.48392727406558,29.50239787887027
8799,59909,40,28,40,26.692459189679024,40.556516739036034
8800,59910,36,28,35,24.817562951817727,36.87381789379252
8801,59916,5,28,21,17.66820174750613,28.05016432056627
8802,59918,23,28,30,20.616537337074835,30.76632099191712
8803,59931,20,28,30,18.325493814317657,29.61795110326363
8804,59938,44,28,40,30.690606507368283,45.761225456966464
8805,59949,27,28,30,24.742083669907032,36.37790433099123
8806,59951,32,28,35,31.442168608947455,45.06150543262101
8807,59952,42,28,40,25.224035669908485,37.354798642785255
8808,59960,13,28,25,21.475927303841292,30.870604651981537
8809,59966,13,28,25,20.20119126690851,28.968192468770834
8810,59978,41,28,40,24.90086967385475,40.84756292501129
8811,59982,14,28,25,16.48691595320144,25.863202098832623
8812,59985,39,28,40,28.327965552182956,45.54203801714725
8813,59986,23,28,30,22.622421716695474,32.529072162278226
8814,60003,3,28,21,12.022907071038073,19.956648329845613
8815,60019,2,28,21,13.793643982456627,22.38102600343762
8816,60020,32,28,35,22.35877749710807,34.01073741703057
8817,60025,11,28,25,18.443122201933082,27.73921834354162
8818,60032,14,28,25,16.943043914605976,27.78140024779359
8819,60034,35,28,35,28.61622589072435,47.37066643594481
8820,60062,3,28,21,20.08002499034163,29.671223640639354
8821,60067,42,28,40,32.04447476496103,47.10852370466236
8822,60075,1,28,21,19.631681697998296,28.857146344656243
8823,60082,41,28,40,31.234585755637767,49.52440126244374
8824,60089,29,28,35,25.43696476346373,36.457217112777435
8825,60105,32,28,35,22.343317840165533,33.1095371255896
8826,60109,15,28,25,20.736293255635307,31.971549967430526
8827,60111,39,28,40,28.875062438321756,43.43114501677488
8828,60112,40,28,40,30.9700395125134,46.79971675895865
8829,60118,35,28,35,23.721304207914795,36.30154391633236
8830,60124,23,28,30,25.06806359843119,36.157421700385086
8831,60125,34,28,35,26.707698724670248,38.9788421181177
8832,60127,24,28,30,18.847504202972466,30.176129904454534
8833,60134,3,28,21,13.41388947724286,20.149226680548097
8834,60145,28,28,35,25.212881010723805,41.01413505278216
8835,60155,30,28,35,25.885030122038,37.205764762356104
8836,60159,7,28,21,18.11518804836258,27.170455240086255
8837,60165,10,28,25,23.31714484544664,33.697729901548165
8838,60175,28,28,35,23.991069455433088,37.25437920583184
8839,60181,29,28,35,24.781532479592027,39.820440320988546
8840,60182,35,28,35,21.672389542326044,35.02355616449418
8841,60185,41,28,40,26.285805350350632,41.934177398294565
8842,60192,30,28,35,26.166873687089733,39.49486383684714
8843,60194,28,28,35,25.10955654026451,36.37889574468336
8844,60202,3,28,21,17.835361949273604,26.351757292990875
8845,60203,36,28,35,21.287045026592857,34.18970226425446
8846,60209,29,28,35,24.208835868798886,37.19992331593979
8847,60215,37,28,40,28.850500953997983,42.94680054113685
8848,60227,11,28,25,20.74155123682389,29.905990317373593
8849,60237,38,28,40,27.060562187211705,43.74231286722306
8850,60253,11,28,25,18.698945785999733,28.43271452124278
8851,60262,40,28,40,24.359636328254894,39.837961669914286
8852,60263,23,28,30,19.36640941933198,29.018201602798612
8853,60267,26,28,30,21.46347521078216,35.233540371252815
8854,60270,44,28,40,29.132722693407572,42.708872726544946
8855,60273,28,28,35,25.91552932868809,42.23733143092239
8856,60290,20,28,30,25.703071114839954,38.13473983407288
8857,60291,24,28,30,26.953101677370395,38.85005013844153
8858,60301,23,28,30,15.968400013533891,25.66962587537579
8859,60302,32,28,35,26.681999332227562,42.36657802816191
8860,60304,26,28,30,22.937238468649362,35.84627098892922
8861,60310,27,28,30,22.729065617249173,32.70343161488807
8862,60320,43,28,40,29.757871220703624,46.383706951118235
8863,60321,23,28,30,22.323526522586366,35.90233851764842
8864,60325,26,28,30,20.436259179525088,32.76414574857515
8865,60330,27,28,30,21.556892750786282,33.08979951343618
8866,60337,18,28,25,21.233045916967527,32.42680630693494
8867,60340,28,28,35,24.10362295462928,38.48595481280524
8868,60342,27,28,30,23.89212705332252,35.68824222730681
8869,60346,23,28,30,22.319874040539002,32.389167152861525
8870,60348,41,28,40,25.82876136013807,40.120488307108154
8871,60350,44,28,40,29.396205480971105,43.62304799479078
8872,60360,20,28,30,24.450681230457526,35.5296014288637
8873,60361,5,28,21,19.351922656003858,27.916012863910673
8874,60362,32,28,35,25.096416585689074,41.57355045556477
8875,60366,4,28,21,17.70410489139856,26.436795277601316
8876,60368,42,28,40,26.161380121795496,41.45615825120678
8877,60372,28,28,35,22.16302385462986,36.02788865435285
8878,60377,35,28,35,23.862633927486684,36.73204350804534
8879,60383,1,28,21,14.075627942790499,22.073195939539254
8880,60386,2,28,21,20.055142558818194,29.941589453528074
8881,60401,45,28,40,30.63706992043028,44.095898613937905
8882,60402,28,28,35,18.183476400925144,29.44831858586915
8883,60410,5,28,21,19.744362601770955,29.781459387146377
8884,60418,20,28,30,23.06525248419487,36.72303335130151
8885,60419,14,28,25,20.531027976122477,29.85883134500677
8886,60426,11,28,25,22.484179776571075,36.5431016143009
8887,60433,44,28,40,30.52214605368298,47.82901475367697
8888,60435,3,28,21,12.920193442021189,20.751262188950495
8889,60439,5,28,21,14.265474760843604,21.64784391852159
8890,60444,3,28,21,13.656974379842394,20.603469321449886
8891,60446,13,28,25,16.632166195801844,27.37877464267246
8892,60449,37,28,40,26.540399121924487,42.48881977008867
8893,60457,23,28,30,22.329573091085454,36.008495946525535
8894,60465,2,28,21,17.020522848870165,26.68711285478979
8895,60471,35,28,35,24.02950202632801,36.86712844882395
8896,60480,43,28,40,25.876204054661372,42.56755175845553
8897,60481,20,28,30,22.53737395398618,33.27159142557583
8898,60487,37,28,40,32.67726056199211,48.26374679331089
